# period (s)    DM              RA (J2000, deg) Dec (J2000, deg)
0.2806780	6.81E+02	201.7927920	-64.0036390
0.5299130	3.19E+02	201.8225000	-62.3790560
0.5326990	4.20E+01	202.0268000	-43.9622560
1.4787210	1.18E+02	202.1399170	-49.3592780
1.5652180	5.14E+02	202.2637500	-61.9830560
0.6504340	1.51E+01	203.2186860	-30.5381370
0.3456030	4.43E+01	203.4367870	-44.8239500
0.1077180	1.19E+02	203.6254550	-58.6545960
0.3991920	4.17E+01	203.9000000	-36.7000000
0.2079530	7.78E+02	204.3347920	-63.1064720
1.2389900	6.40E+02	204.5389580	-62.0718610
0.1370550	3.99E+01	204.9857860	-47.2015330
0.5581790	2.41E+02	204.9858330	-66.3021670
0.3786220	7.70E+01	205.0013330	-64.9452500
0.6272850	3.65E+02	205.2807080	-60.3929720
0.1933400	7.17E+02	205.4276250	-62.3390830
0.0054430	2.64E+01	205.5425000	28.3766670
0.0025450	2.65E+01	205.5458330	28.3755560
0.0021660	2.65E+01	205.5458330	28.3755560
0.0023890	2.62E+01	205.5461960	28.3778170
0.5401020	4.35E+02	206.1650000	-60.9919440
1.2530850	2.78E+02	206.4351250	-61.2585000
0.6099620	2.93E+02	206.8307500	-59.7943890
0.9277720	5.97E+02	207.1766670	-63.1177780
0.2593630	2.85E+02	207.4027080	-61.5047500
0.2956990	9.04E+01	207.5671580	-51.2568810
0.6289030	2.15E+02	208.1435420	-68.0603060
2.9519380	2.54E+02	208.6458330	-62.8250000
0.2766030	5.47E+02	208.8389170	-62.1055830
2.0386740	2.29E+02	208.9039580	-57.7875000
0.6443010	1.12E+02	208.9945000	-51.8982780
1.2133810	3.55E+02	208.9962920	-59.4169170
0.5073800	1.74E+02	209.2106580	-55.3536000
0.1661080	1.29E+02	209.2601250	-64.4917220
0.4557610	4.17E+02	209.3541670	-62.4666670
0.9129710	3.13E+01	209.6750000	-25.5500000
0.1275010	2.94E+02	209.9925830	-60.6355560
0.8427900	9.80E+01	210.4686670	-63.9626500
1.3801770	3.90E+01	210.7375000	-51.4000000
0.6530990	1.01E+02	210.7670830	-76.7826390
0.3991700	3.05E+02	210.8083330	-63.1741670
0.6175750	2.73E+02	211.3017080	-56.6900560
0.2883490	2.29E+02	211.5050000	-58.1088890
0.2130750	5.42E+02	211.7085000	-61.3577500
0.7016150	6.45E+02	211.9854170	-61.8997220
0.4923440	5.75E+02	211.9943330	-60.8163330
0.2787290	5.42E+01	212.5307080	-74.0814780
0.3152250	5.15E+02	213.0320420	-61.7580000
0.5291560	3.12E+02	213.2484170	-61.1918060
0.2924080	8.08E+02	213.2727920	-62.3743890
0.2856250	6.77E+02	213.2911250	-61.6869440
0.3949460	1.22E+02	213.3804830	-63.1265140
4.6301880	1.54E+02	213.6070830	-68.0494440
0.3924790	2.60E+02	213.8802920	-66.3533890
0.2955800	2.89E+02	214.1274580	-60.6331940
1.6725960	3.69E+02	214.6345830	-59.7500000
1.0968060	6.05E+01	214.7095130	-39.3551420
0.0341170	6.46E+01	215.0127580	-56.4319440
0.0681800	3.60E+02	215.0343210	-60.8045640
0.9357720	1.30E+02	215.1212500	-54.2730560
0.7703750	1.99E+02	216.0531670	-55.9371940
0.3334150	1.23E+02	216.0625000	-69.9333330
0.3667340	3.24E+02	216.1337920	-58.3822220
1.0235040	2.48E+02	216.2466670	-64.6361110
0.5017300	4.30E+02	216.2820830	-62.1680280
0.3532630	4.34E+01	216.4023330	-57.3918890
0.7078680	3.25E+02	216.4962920	-57.9861670
0.5864860	7.10E+01	216.9615420	-41.9823060
0.5702900	8.24E+01	217.1095710	-55.5139440
0.7639150	4.57E+02	217.3579170	-59.5996940
0.7854410	6.53E+01	217.6703000	-66.3847330
0.3063680	3.32E+02	218.5220830	-60.1080560
0.9633480	2.82E+02	218.6629170	-60.4969440
0.4729950	4.43E+01	218.7515000	-59.9136670
0.0093480	1.14E+02	218.8344850	-61.0160990
0.4676160	2.01E+02	219.3137920	-61.7672220
0.0286350	1.46E+01	219.9155920	-55.0232280
0.4596050	1.24E+02	220.1304460	-63.7465560
1.1758400	1.66E+02	220.4345830	-61.6233330
4.7585650	3.69E+02	220.7500000	-60.5333330
2.7602280	1.77E+02	221.1937500	-59.6886110
0.4633300	2.17E+02	222.3559580	-58.7778890
0.1549910	3.50E+02	223.2162420	-60.6087080
0.3866250	2.62E+02	223.2190830	-58.8536940
0.1794850	7.11E+01	223.3864040	-64.2209970
0.0057920	1.41E+01	223.4404900	19.0367290
0.0452490	1.16E+02	223.5454500	-58.7763170
0.0079870	1.36E+01	223.9498430	-33.5128780
